code,name,cityCode,provinceCode,en
520602,"碧江区",5206,52,"Bi Jiang District"
520603,"万山区",5206,52,"Wan Shan District"
520621,"江口县",5206,52,"Jiang Kou undefined"
520622,"玉屏侗族自治县",5206,52,"Yu Ping Tong Zu undefinedundefinedundefined"
520623,"石阡县",5206,52,"Shi Qian undefined"
520624,"思南县",5206,52,"Si Nan undefined"
520625,"印江土家族苗族自治县",5206,52,"Yin Jiang Tu Jia Zu Miao Zu undefinedundefinedundefined"
520626,"德江县",5206,52,"De Jiang undefined"
520627,"沿河土家族自治县",5206,52,"Yan He Tu Jia Zu undefinedundefinedundefined"
520628,"松桃苗族自治县",5206,52,"Song Tao Miao Zu undefinedundefinedundefined"
522301,"兴义市",5223,52,"Xing Yi City"
522322,"兴仁县",5223,52,"Xing Ren County"
522323,"普安县",5223,52,"Pu An County"
522324,"晴隆县",5223,52,"Qing Long County"
522325,"贞丰县",5223,52,"Zhen Feng County"
522326,"望谟县",5223,52,"Wang Mo County"
522327,"册亨县",5223,52,"Ce Heng County"
522328,"安龙县",5223,52,"An Long County"
522601,"凯里市",5226,52,"Kai Li City"
522622,"黄平县",5226,52,"Huang Ping County"
522623,"施秉县",5226,52,"Shi Bing County"
522624,"三穗县",5226,52,"San Sui County"
522625,"镇远县",5226,52,"Zhen Yuan County"
522626,"岑巩县",5226,52,"Cen Gong County"
522627,"天柱县",5226,52,"Tian Zhu County"
522628,"锦屏县",5226,52,"Jin Ping County"
522629,"剑河县",5226,52,"Jian He County"
522630,"台江县",5226,52,"Tai Jiang County"
522631,"黎平县",5226,52,"Li Ping County"
522632,"榕江县",5226,52,"Rong Jiang County"
522633,"从江县",5226,52,"Cong Jiang County"
522634,"雷山县",5226,52,"Lei Shan County"
522635,"麻江县",5226,52,"Ma Jiang County"
522636,"丹寨县",5226,52,"Dan Zhai County"
522701,"都匀市",5227,52,"Du Yun City"
522702,"福泉市",5227,52,"Fu Quan City"
522722,"荔波县",5227,52,"Li Bo County"
522723,"贵定县",5227,52,"Gui Ding County"
522725,"瓮安县",5227,52,"Weng An County"
522726,"独山县",5227,52,"Du Shan County"
522727,"平塘县",5227,52,"Ping Tang County"
522728,"罗甸县",5227,52,"Luo Dian County"
522729,"长顺县",5227,52,"Chang Shun County"
522730,"龙里县",5227,52,"Long Li County"
522731,"惠水县",5227,52,"Hui Shui County"
522732,"三都水族自治县",5227,52,"San Du Shui Zu Autonomous County"
530102,"五华区",5301,53,"Wu Hua District"
530103,"盘龙区",5301,53,"Pan Long District"
530111,"官渡区",5301,53,"Guan Du District"
530112,"西山区",5301,53,"Xi Shan District"
530113,"东川区",5301,53,"Dong Chuan District"
530114,"呈贡区",5301,53,"Cheng Gong District"
530122,"晋宁县",5301,53,"Jin Ning County"
530124,"富民县",5301,53,"Fu Min County"
530125,"宜良县",5301,53,"Yi Liang County"
530126,"石林彝族自治县",5301,53,"Shi Lin Yi Zu Autonomous County"
530127,"嵩明县",5301,53,"Song Ming County"
530128,"禄劝彝族苗族自治县",5301,53,"Lu Quan Yi Zu Miao Zu Autonomous County"
530129,"寻甸回族彝族自治县",5301,53,"Xun Dian Hui Zu Yi Zu Autonomous County"
530181,"安宁市",5301,53,"An Ning City"
530302,"麒麟区",5303,53,"Qi Lin District"
530303,"沾益区",5303,53,"Zhan Yi District"
530321,"马龙县",5303,53,"Ma Long County"
530322,"陆良县",5303,53,"Lu Liang County"
530323,"师宗县",5303,53,"Shi Zong County"
530324,"罗平县",5303,53,"Luo Ping County"
530325,"富源县",5303,53,"Fu Yuan County"
530326,"会泽县",5303,53,"Hui Ze County"
530381,"宣威市",5303,53,"Xuan Wei City"
530402,"红塔区",5304,53,"Hong Ta District"
530403,"江川区",5304,53,"Jiang Chuan District"
530422,"澄江县",5304,53,"Cheng Jiang County"
530423,"通海县",5304,53,"Tong Hai County"
530424,"华宁县",5304,53,"Hua Ning County"
530425,"易门县",5304,53,"Yi Men County"
530426,"峨山彝族自治县",5304,53,"E Shan Yi Zu Autonomous County"
530427,"新平彝族傣族自治县",5304,53,"Xin Ping Yi Zu Dai Zu Autonomous County"
530428,"元江哈尼族彝族傣族自治县",5304,53,"Yuan Jiang Ha Ni Zu Yi Zu Dai Zu Autonomous County"
530502,"隆阳区",5305,53,"Long Yang District"
530521,"施甸县",5305,53,"Shi Dian County"
530523,"龙陵县",5305,53,"Long Ling County"
530524,"昌宁县",5305,53,"Chang Ning County"
530581,"腾冲市",5305,53,"Teng Chong City"
530602,"昭阳区",5306,53,"Zhao Yang District"
530621,"鲁甸县",5306,53,"Lu Dian County"
530622,"巧家县",5306,53,"Qiao Jia County"
530623,"盐津县",5306,53,"Yan Jin County"
530624,"大关县",5306,53,"Da Guan County"
530625,"永善县",5306,53,"Yong Shan County"
530626,"绥江县",5306,53,"Sui Jiang County"
530627,"镇雄县",5306,53,"Zhen Xiong County"
530628,"彝良县",5306,53,"Yi Liang County"
530629,"威信县",5306,53,"Wei Xin County"
530630,"水富县",5306,53,"Shui Fu County"
530702,"古城区",5307,53,"Gu Cheng District"
530721,"玉龙纳西族自治县",5307,53,"Yu Long Na Xi Zu Autonomous County"
530722,"永胜县",5307,53,"Yong Sheng County"
530723,"华坪县",5307,53,"Hua Ping County"
530724,"宁蒗彝族自治县",5307,53,"Ning Lang Yi Zu Autonomous County"
530802,"思茅区",5308,53,"Si Mao District"
530821,"宁洱哈尼族彝族自治县",5308,53,"Ning Er Ha Ni Zu Yi Zu Autonomous County"
530822,"墨江哈尼族自治县",5308,53,"Mo Jiang Ha Ni Zu Autonomous County"
530823,"景东彝族自治县",5308,53,"Jing Dong Yi Zu Autonomous County"
530824,"景谷傣族彝族自治县",5308,53,"Jing Gu Dai Zu Yi Zu Autonomous County"
530825,"镇沅彝族哈尼族拉祜族自治县",5308,53,"Zhen Yuan Yi Zu Ha Ni Zu La Hu Zu Autonomous County"
530826,"江城哈尼族彝族自治县",5308,53,"Jiang Cheng Ha Ni Zu Yi Zu Autonomous County"
530827,"孟连傣族拉祜族佤族自治县",5308,53,"Meng Lian Dai Zu La Hu Zu Wa Zu Autonomous County"
530828,"澜沧拉祜族自治县",5308,53,"Lan Cang La Hu Zu Autonomous County"
530829,"西盟佤族自治县",5308,53,"Xi Meng Wa Zu Autonomous County"
530902,"临翔区",5309,53,"Lin Xiang District"
530921,"凤庆县",5309,53,"Feng Qing County"
530922,"云县",5309,53,"Yun County"
530923,"永德县",5309,53,"Yong De County"
530924,"镇康县",5309,53,"Zhen Kang County"
530925,"双江拉祜族佤族布朗族傣族自治县",5309,53,"Shuang Jiang La Hu Zu Wa Zu Bu Lang Zu Dai Zu Autonomous County"
530926,"耿马傣族佤族自治县",5309,53,"Geng Ma Dai Zu Wa Zu Autonomous County"
530927,"沧源佤族自治县",5309,53,"Cang Yuan Wa Zu Autonomous County"
532301,"楚雄市",5323,53,"Chu Xiong City"
532322,"双柏县",5323,53,"Shuang Bo County"
532323,"牟定县",5323,53,"Mou Ding County"
532324,"南华县",5323,53,"Nan Hua County"
532325,"姚安县",5323,53,"Yao An County"
532326,"大姚县",5323,53,"Da Yao County"
532327,"永仁县",5323,53,"Yong Ren County"
532328,"元谋县",5323,53,"Yuan Mou County"
532329,"武定县",5323,53,"Wu Ding County"
532331,"禄丰县",5323,53,"Lu Feng County"
532501,"个旧市",5325,53,"Ge Jiu City"
532502,"开远市",5325,53,"Kai Yuan City"
532503,"蒙自市",5325,53,"Meng undefined City"
532504,"弥勒市",5325,53,"Mi Le City"
532523,"屏边苗族自治县",5325,53,"Ping Bian Miao Zu Autonomous County"
532524,"建水县",5325,53,"Jian Shui County"
532525,"石屏县",5325,53,"Shi Ping County"
532527,"泸西县",5325,53,"Lu Xi County"
532528,"元阳县",5325,53,"Yuan Yang County"
532529,"红河县",5325,53,"Hong He County"
532530,"金平苗族瑶族傣族自治县",5325,53,"Jin Ping Miao Zu Yao Zu Dai Zu Autonomous County"
532531,"绿春县",5325,53,"Lu Chun County"
532532,"河口瑶族自治县",5325,53,"He Kou Yao Zu Autonomous County"
532601,"文山市",5326,53,"Wen Shan City"
532622,"砚山县",5326,53,"Yan Shan County"
532623,"西畴县",5326,53,"Xi Chou County"
532624,"麻栗坡县",5326,53,"Ma Li Po County"
532625,"马关县",5326,53,"Ma Guan County"
532626,"丘北县",5326,53,"Qiu Bei County"
532627,"广南县",5326,53,"Guang Nan County"
532628,"富宁县",5326,53,"Fu Ning County"
532801,"景洪市",5328,53,"Jing Hong City"
532822,"勐海县",5328,53,"Meng Hai County"
532823,"勐腊县",5328,53,"Meng La County"
532901,"大理市",5329,53,"Da Li City"
532922,"漾濞彝族自治县",5329,53,"Yang Pi Yi Zu Autonomous County"
532923,"祥云县",5329,53,"Xiang Yun County"
532924,"宾川县",5329,53,"Bin Chuan County"
532925,"弥渡县",5329,53,"Mi Du County"
532926,"南涧彝族自治县",5329,53,"Nan Jian Yi Zu Autonomous County"
532927,"巍山彝族回族自治县",5329,53,"Wei Shan Yi Zu Hui Zu Autonomous County"
532928,"永平县",5329,53,"Yong Ping County"
532929,"云龙县",5329,53,"Yun Long County"
532930,"洱源县",5329,53,"Er Yuan County"
532931,"剑川县",5329,53,"Jian Chuan County"
532932,"鹤庆县",5329,53,"He Qing County"
533102,"瑞丽市",5331,53,"Rui Li City"
533103,"芒市",5331,53,"Lu Xi City"
533122,"梁河县",5331,53,"Liang He County"
533123,"盈江县",5331,53,"Ying Jiang County"
533124,"陇川县",5331,53,"Long Chuan County"
533301,"泸水市",5333,53,"Lu Shui City"
533323,"福贡县",5333,53,"Fu Gong County"
533324,"贡山独龙族怒族自治县",5333,53,"Gong Shan Du Long Zu Nu Zu Autonomous County"
533325,"兰坪白族普米族自治县",5333,53,"Lan Ping Bai Zu Pu Mi Zu Autonomous County"
533401,"香格里拉市",5334,53,"Xiang Ge Li La City"
533422,"德钦县",5334,53,"De Qin County"
533423,"维西傈僳族自治县",5334,53,"Wei Xi Li Su Zu Autonomous County"
540102,"城关区",5401,54,"Cheng Guan District"
540103,"堆龙德庆区",5401,54,"Dui Long De Qing District"
540121,"林周县",5401,54,"Lin Zhou County"
540122,"当雄县",5401,54,"Dang Xiong County"
540123,"尼木县",5401,54,"Ni Mu County"
540124,"曲水县",5401,54,"Qu Shui County"
540126,"达孜县",5401,54,"Da Zi County"
540127,"墨竹工卡县",5401,54,"Mo Zhu Gong Qia County"
540202,"桑珠孜区",5402,54,"Sang Zhu Zi District"
540221,"南木林县",5402,54,"Nan Mu Lin undefined"
540222,"江孜县",5402,54,"Jiang Zi undefined"
540223,"定日县",5402,54,"Ding Ri undefined"
540224,"萨迦县",5402,54,"Sa Jia undefined"
540225,"拉孜县",5402,54,"La Zi undefined"
540226,"昂仁县",5402,54,"Ang Ren undefined"
540227,"谢通门县",5402,54,"Xie Tong Men undefined"
540228,"白朗县",5402,54,"Bai Lang undefined"
540229,"仁布县",5402,54,"Ren Bu undefined"
540230,"康马县",5402,54,"Kang Ma undefined"
540231,"定结县",5402,54,"Ding Jie undefined"
540232,"仲巴县",5402,54,"Zhong Ba undefined"
540233,"亚东县",5402,54,"Ya Dong undefined"
540234,"吉隆县",5402,54,"Ji Long undefined"
540235,"聂拉木县",5402,54,"Nie La Mu undefined"
540236,"萨嘎县",5402,54,"Sa Ga undefined"
540237,"岗巴县",5402,54,"Gang Ba undefined"
540302,"卡若区",5403,54,"Qia Ruo District"
540321,"江达县",5403,54,"Jiang Da undefined"
540322,"贡觉县",5403,54,"Gong Jue undefined"
540323,"类乌齐县",5403,54,"Lei Wu Qi undefined"
540324,"丁青县",5403,54,"Ding Qing undefined"
540325,"察雅县",5403,54,"Cha Ya undefined"
540326,"八宿县",5403,54,"Ba Su undefined"
540327,"左贡县",5403,54,"Zuo Gong undefined"
540328,"芒康县",5403,54,"Mang Kang undefined"
540329,"洛隆县",5403,54,"Luo Long undefined"
540330,"边坝县",5403,54,"Bian Ba undefined"
540402,"巴宜区",5404,54,"Ba Yi District"
540421,"工布江达县",5404,54,"Gong Bu Jiang Da undefined"
540422,"米林县",5404,54,"Mi Lin undefined"
540423,"墨脱县",5404,54,"Mo Tuo undefined"
540424,"波密县",5404,54,"Bo Mi undefined"
540425,"察隅县",5404,54,"Cha Yu undefined"
540426,"朗县",5404,54,"Lang undefined"
540502,"乃东区",5405,54,"Nai Dong District"
540521,"扎囊县",5405,54,"Zha Nang undefined"
540522,"贡嘎县",5405,54,"Gong Ga undefined"
540523,"桑日县",5405,54,"Sang Ri undefined"
540524,"琼结县",5405,54,"Qiong Jie undefined"
540525,"曲松县",5405,54,"Qu Song undefined"
540526,"措美县",5405,54,"Cuo Mei undefined"
540527,"洛扎县",5405,54,"Luo Zha undefined"
540528,"加查县",5405,54,"Jia Cha undefined"
540529,"隆子县",5405,54,"Long Zi undefined"
540530,"错那县",5405,54,"Cuo Na undefined"
540531,"浪卡子县",5405,54,"Lang Qia Zi undefined"
542421,"那曲县",5424,54,"Na Qu County"
542422,"嘉黎县",5424,54,"Jia Li County"
542423,"比如县",5424,54,"Bi Ru County"
542424,"聂荣县",5424,54,"Nie Rong County"
542425,"安多县",5424,54,"An Duo County"
542426,"申扎县",5424,54,"Shen Zha County"
542427,"索县",5424,54,"Suo County"
542428,"班戈县",5424,54,"Ban Ge County"
542429,"巴青县",5424,54,"Ba Qing County"
542430,"尼玛县",5424,54,"Ni Ma County"
542431,"双湖县",5424,54,"Shuang Hu undefined"
542521,"普兰县",5425,54,"Pu Lan County"
542522,"札达县",5425,54,"Zha Da County"
542523,"噶尔县",5425,54,"Ge Er County"
542524,"日土县",5425,54,"Ri Tu County"
542525,"革吉县",5425,54,"Ge Ji County"
542526,"改则县",5425,54,"Gai Ze County"
542527,"措勤县",5425,54,"Cuo Qin County"
610102,"新城区",6101,61,"Xin Cheng District"
610103,"碑林区",6101,61,"Bei Lin District"
610104,"莲湖区",6101,61,"Lian Hu District"
610111,"灞桥区",6101,61,"Ba Qiao District"
610112,"未央区",6101,61,"Wei Yang District"
610113,"雁塔区",6101,61,"Yan Ta District"
610114,"阎良区",6101,61,"Yan Liang District"
610115,"临潼区",6101,61,"Lin Tong District"
610116,"长安区",6101,61,"Chang An District"
610117,"高陵区",6101,61,"Gao Ling District"
610122,"蓝田县",6101,61,"Lan Tian County"
610124,"周至县",6101,61,"Zhou Zhi County"
610125,"户县",6101,61,"Hu County"
610202,"王益区",6102,61,"Wang Yi District"
610203,"印台区",6102,61,"Yin Tai District"
610204,"耀州区",6102,61,"Yao Zhou District"
610222,"宜君县",6102,61,"Yi Jun County"
610302,"渭滨区",6103,61,"Wei Bin District"
610303,"金台区",6103,61,"Jin Tai District"
610304,"陈仓区",6103,61,"Chen Cang District"
610322,"凤翔县",6103,61,"Feng Xiang County"
610323,"岐山县",6103,61,"Qi Shan County"
610324,"扶风县",6103,61,"Fu Feng County"
610326,"眉县",6103,61,"Mei County"
610327,"陇县",6103,61,"Long County"
610328,"千阳县",6103,61,"Qian Yang County"
610329,"麟游县",6103,61,"Lin You County"
610330,"凤县",6103,61,"Feng County"
610331,"太白县",6103,61,"Tai Bai County"
610402,"秦都区",6104,61,"Qin Du District"
610403,"杨陵区",6104,61,"Yang Ling District"
610404,"渭城区",6104,61,"Wei Cheng District"
610422,"三原县",6104,61,"San Yuan County"
610423,"泾阳县",6104,61,"Jing Yang County"
610424,"乾县",6104,61,"Gan County"
610425,"礼泉县",6104,61,"Li Quan County"
610426,"永寿县",6104,61,"Yong Shou County"
610427,"彬县",6104,61,"Bin County"
610428,"长武县",6104,61,"Chang Wu County"
610429,"旬邑县",6104,61,"Xun Yi County"
610430,"淳化县",6104,61,"Chun Hua County"
610431,"武功县",6104,61,"Wu Gong County"
610481,"兴平市",6104,61,"Xing Ping City"
610502,"临渭区",6105,61,"Lin Wei District"
610503,"华州区",6105,61,"Hua Zhou District"
610522,"潼关县",6105,61,"Tong Guan County"
610523,"大荔县",6105,61,"Da Li County"
610524,"合阳县",6105,61,"He Yang County"
610525,"澄城县",6105,61,"Cheng Cheng County"
610526,"蒲城县",6105,61,"Pu Cheng County"
610527,"白水县",6105,61,"Bai Shui County"
610528,"富平县",6105,61,"Fu Ping County"
610581,"韩城市",6105,61,"Han Cheng City"
610582,"华阴市",6105,61,"Hua Yin City"
610602,"宝塔区",6106,61,"Bao Ta District"
610603,"安塞区",6106,61,"An Sai District"
610621,"延长县",6106,61,"Yan Chang County"
610622,"延川县",6106,61,"Yan Chuan County"
610623,"子长县",6106,61,"Zi Chang County"
610625,"志丹县",6106,61,"Zhi Dan County"
610626,"吴起县",6106,61,"Wu Qi County"
610627,"甘泉县",6106,61,"Gan Quan County"
610628,"富县",6106,61,"Fu County"
610629,"洛川县",6106,61,"Luo Chuan County"
610630,"宜川县",6106,61,"Yi Chuan County"
610631,"黄龙县",6106,61,"Huang Long County"
610632,"黄陵县",6106,61,"Huang Ling County"
610702,"汉台区",6107,61,"Han Tai District"
610721,"南郑县",6107,61,"Nan Zheng County"
610722,"城固县",6107,61,"Cheng Gu County"
610723,"洋县",6107,61,"Yang County"
610724,"西乡县",6107,61,"Xi Xiang County"
610725,"勉县",6107,61,"Mian County"
610726,"宁强县",6107,61,"Ning Qiang County"
610727,"略阳县",6107,61,"Lue Yang County"
610728,"镇巴县",6107,61,"Zhen Ba County"
610729,"留坝县",6107,61,"Liu Ba County"
610730,"佛坪县",6107,61,"Fo Ping County"
610802,"榆阳区",6108,61,"Yu Yang District"
610803,"横山区",6108,61,"Heng Shan District"
610821,"神木县",6108,61,"Shen Mu County"
610822,"府谷县",6108,61,"Fu Gu County"
610824,"靖边县",6108,61,"Jing Bian County"
610825,"定边县",6108,61,"Ding Bian County"
610826,"绥德县",6108,61,"Sui De County"
610827,"米脂县",6108,61,"Mi Zhi County"
610828,"佳县",6108,61,"Jia County"
610829,"吴堡县",6108,61,"Wu Bao County"
610830,"清涧县",6108,61,"Qing Jian County"
610831,"子洲县",6108,61,"Zi Zhou County"
610902,"汉滨区",6109,61,"Han Bin District"
610921,"汉阴县",6109,61,"Han Yin County"
610922,"石泉县",6109,61,"Shi Quan County"
610923,"宁陕县",6109,61,"Ning Shan County"
610924,"紫阳县",6109,61,"Zi Yang County"
610925,"岚皋县",6109,61,"Lan Gao County"
610926,"平利县",6109,61,"Ping Li County"
610927,"镇坪县",6109,61,"Zhen Ping County"
610928,"旬阳县",6109,61,"Xun Yang County"
610929,"白河县",6109,61,"Bai He County"
611002,"商州区",6110,61,"Shang Zhou District"
611021,"洛南县",6110,61,"Luo Nan County"
611022,"丹凤县",6110,61,"Dan Feng County"
611023,"商南县",6110,61,"Shang Nan County"
611024,"山阳县",6110,61,"Shan Yang County"
611025,"镇安县",6110,61,"Zhen An County"
611026,"柞水县",6110,61,"Zuo Shui County"
620102,"城关区",6201,62,"Cheng Guan District"
620103,"七里河区",6201,62,"Qi Li He District"
620104,"西固区",6201,62,"Xi Gu District"
620105,"安宁区",6201,62,"An Ning District"
620111,"红古区",6201,62,"Hong Gu District"
620121,"永登县",6201,62,"Yong Deng County"
620122,"皋兰县",6201,62,"Gao Lan County"
620123,"榆中县",6201,62,"Yu Zhong County"
620201,"嘉峪关市",6202,62,"Jia Yu Guan City"
620302,"金川区",6203,62,"Jin Chuan District"
620321,"永昌县",6203,62,"Yong Chang County"
620402,"白银区",6204,62,"Bai Yin District"
620403,"平川区",6204,62,"Ping Chuan District"
620421,"靖远县",6204,62,"Jing Yuan County"
620422,"会宁县",6204,62,"Hui Ning County"
620423,"景泰县",6204,62,"Jing Tai County"
620502,"秦州区",6205,62,"Qin Zhou District"
620503,"麦积区",6205,62,"Mai Ji District"
620521,"清水县",6205,62,"Qing Shui County"
620522,"秦安县",6205,62,"Qin An County"
620523,"甘谷县",6205,62,"Gan Gu County"
620524,"武山县",6205,62,"Wu Shan County"
620525,"张家川回族自治县",6205,62,"Zhang Jia Chuan Hui Zu Autonomous County"
620602,"凉州区",6206,62,"Liang Zhou District"
620621,"民勤县",6206,62,"Min Qin County"
620622,"古浪县",6206,62,"Gu Lang County"
620623,"天祝藏族自治县",6206,62,"Tian Zhu Cang Zu Autonomous County"
620702,"甘州区",6207,62,"Gan Zhou District"
620721,"肃南裕固族自治县",6207,62,"Su Nan Yu Gu Zu Autonomous County"
620722,"民乐县",6207,62,"Min Le County"
620723,"临泽县",6207,62,"Lin Ze County"
620724,"高台县",6207,62,"Gao Tai County"
620725,"山丹县",6207,62,"Shan Dan County"
620802,"崆峒区",6208,62,"Kong Tong District"
620821,"泾川县",6208,62,"Jing Chuan County"
620822,"灵台县",6208,62,"Ling Tai County"
620823,"崇信县",6208,62,"Chong Xin County"
620824,"华亭县",6208,62,"Hua Ting County"
620825,"庄浪县",6208,62,"Zhuang Lang County"
620826,"静宁县",6208,62,"Jing Ning County"
620902,"肃州区",6209,62,"Su Zhou District"
620921,"金塔县",6209,62,"Jin Ta County"
620922,"瓜州县",6209,62,"Gua Zhou County"
620923,"肃北蒙古族自治县",6209,62,"Su Bei Meng Gu Zu Autonomous County"
620924,"阿克塞哈萨克族自治县",6209,62,"A Ke Sai Ha Sa Ke Zu Autonomous County"
620981,"玉门市",6209,62,"Yu Men City"
620982,"敦煌市",6209,62,"Dun Huang City"
621002,"西峰区",6210,62,"Xi Feng District"
621021,"庆城县",6210,62,"Qing Cheng County"
621022,"环县",6210,62,"Huan County"
621023,"华池县",6210,62,"Hua Chi County"
621024,"合水县",6210,62,"He Shui County"
621025,"正宁县",6210,62,"Zheng Ning County"
621026,"宁县",6210,62,"Ning County"
621027,"镇原县",6210,62,"Zhen Yuan County"
621102,"安定区",6211,62,"An Ding District"
621121,"通渭县",6211,62,"Tong Wei County"
621122,"陇西县",6211,62,"Long Xi County"
621123,"渭源县",6211,62,"Wei Yuan County"
621124,"临洮县",6211,62,"Lin Tao County"
621125,"漳县",6211,62,"Zhang County"
621126,"岷县",6211,62,"Min County"
621202,"武都区",6212,62,"Wu Du District"
621221,"成县",6212,62,"Cheng County"
621222,"文县",6212,62,"Wen County"
621223,"宕昌县",6212,62,"Dang Chang County"
621224,"康县",6212,62,"Kang County"
621225,"西和县",6212,62,"Xi He County"
621226,"礼县",6212,62,"Li County"
621227,"徽县",6212,62,"Hui County"
621228,"两当县",6212,62,"Liang Dang County"
622901,"临夏市",6229,62,"Lin Xia City"
622921,"临夏县",6229,62,"Lin Xia County"
622922,"康乐县",6229,62,"Kang Le County"
622923,"永靖县",6229,62,"Yong Jing County"
622924,"广河县",6229,62,"Guang He County"
622925,"和政县",6229,62,"He Zheng County"
622926,"东乡族自治县",6229,62,"Dong Xiang Zu Autonomous County"
622927,"积石山保安族东乡族撒拉族自治县",6229,62,"Ji Shi Shan Bao An Zu Dong Xiang Zu Sa La Zu Autonomous County"
623001,"合作市",6230,62,"He Zuo City"
623021,"临潭县",6230,62,"Lin Tan County"
623022,"卓尼县",6230,62,"Zhuo Ni County"
623023,"舟曲县",6230,62,"Zhou Qu County"
623024,"迭部县",6230,62,"Die Bu County"
623025,"玛曲县",6230,62,"Ma Qu County"
623026,"碌曲县",6230,62,"Lu Qu County"
623027,"夏河县",6230,62,"Xia He County"
630102,"城东区",6301,63,"Cheng Dong District"
630103,"城中区",6301,63,"Cheng Zhong District"
630104,"城西区",6301,63,"Cheng Xi District"
630105,"城北区",6301,63,"Cheng Bei District"
630121,"大通回族土族自治县",6301,63,"Da Tong Hui Zu Tu Zu Autonomous County"
630122,"湟中县",6301,63,"Huang Zhong County"
630123,"湟源县",6301,63,"Huang Yuan County"
630202,"乐都区",6302,63,"Le Du District"
630203,"平安区",6302,63,"Ping An District"
630222,"民和回族土族自治县",6302,63,"Min He Hui Zu Tu Zu undefinedundefinedundefined"
630223,"互助土族自治县",6302,63,"Hu Zhu Tu Zu undefinedundefinedundefined"
630224,"化隆回族自治县",6302,63,"Hua Long Hui Zu undefinedundefinedundefined"
630225,"循化撒拉族自治县",6302,63,"Xun Hua Sa La Zu undefinedundefinedundefined"
632221,"门源回族自治县",6322,63,"Men Yuan Hui Zu Autonomous County"
632222,"祁连县",6322,63,"Qi Lian County"
632223,"海晏县",6322,63,"Hai Yan County"
632224,"刚察县",6322,63,"Gang Cha County"
632321,"同仁县",6323,63,"Tong Ren County"
632322,"尖扎县",6323,63,"Jian Zha County"
632323,"泽库县",6323,63,"Ze Ku County"
632324,"河南蒙古族自治县",6323,63,"He Nan Meng Gu Zu Autonomous County"
632521,"共和县",6325,63,"Gong He County"
632522,"同德县",6325,63,"Tong De County"
632523,"贵德县",6325,63,"Gui De County"
632524,"兴海县",6325,63,"Xing Hai County"
632525,"贵南县",6325,63,"Gui Nan County"
632621,"玛沁县",6326,63,"Ma Qin County"
632622,"班玛县",6326,63,"Ban Ma County"
632623,"甘德县",6326,63,"Gan De County"
632624,"达日县",6326,63,"Da Ri County"
632625,"久治县",6326,63,"Jiu Zhi County"
632626,"玛多县",6326,63,"Ma Duo County"
632701,"玉树市",6327,63,"Yu Shu City"
632722,"杂多县",6327,63,"Za Duo County"
632723,"称多县",6327,63,"Cheng Duo County"
632724,"治多县",6327,63,"Zhi Duo County"
632725,"囊谦县",6327,63,"Nang Qian County"
632726,"曲麻莱县",6327,63,"Qu Ma Lai County"
632801,"格尔木市",6328,63,"Ge Er Mu City"
632802,"德令哈市",6328,63,"De Ling Ha City"
632821,"乌兰县",6328,63,"Wu Lan County"
632822,"都兰县",6328,63,"Du Lan County"
632823,"天峻县",6328,63,"Tian Jun County"
640104,"兴庆区",6401,64,"Xing Qing District"
640105,"西夏区",6401,64,"Xi Xia District"
640106,"金凤区",6401,64,"Jin Feng District"
640121,"永宁县",6401,64,"Yong Ning County"
640122,"贺兰县",6401,64,"He Lan County"
640181,"灵武市",6401,64,"Ling Wu City"
640202,"大武口区",6402,64,"Da Wu Kou District"
640205,"惠农区",6402,64,"Hui Nong District"
640221,"平罗县",6402,64,"Ping Luo County"
640302,"利通区",6403,64,"Li Tong District"
640303,"红寺堡区",6403,64,"Hong Si Bao District"
640323,"盐池县",6403,64,"Yan Chi County"
640324,"同心县",6403,64,"Tong Xin County"
640381,"青铜峡市",6403,64,"Qing Tong Xia City"
640402,"原州区",6404,64,"Yuan Zhou District"
640422,"西吉县",6404,64,"Xi Ji County"
640423,"隆德县",6404,64,"Long De County"
640424,"泾源县",6404,64,"Jing Yuan County"
640425,"彭阳县",6404,64,"Peng Yang County"
640502,"沙坡头区",6405,64,"Sha Po Tou District"
640521,"中宁县",6405,64,"Zhong Ning County"
640522,"海原县",6405,64,"Hai Yuan County"
650102,"天山区",6501,65,"Tian Shan District"
650103,"沙依巴克区",6501,65,"Sha Yi Ba Ke District"
650104,"新市区",6501,65,"Xin Shi District"
650105,"水磨沟区",6501,65,"Shui Mo Gou District"
650106,"头屯河区",6501,65,"Tou Tun He District"
650107,"达坂城区",6501,65,"Da Ban Cheng District"
650109,"米东区",6501,65,"Mi Dong District"
650121,"乌鲁木齐县",6501,65,"Wu Lu Mu Qi County"
650202,"独山子区",6502,65,"Du Shan Zi District"
650203,"克拉玛依区",6502,65,"Ke La Ma Yi District"
650204,"白碱滩区",6502,65,"Bai Jian Tan District"
650205,"乌尔禾区",6502,65,"Wu Er He District"
650402,"高昌区",6504,65,"Gao Chang District"
650421,"鄯善县",6504,65,"Shan Shan undefined"
650422,"托克逊县",6504,65,"Tuo Ke Xun undefined"
650502,"伊州区",6505,65,"Yi Zhou District"
650521,"巴里坤哈萨克自治县",6505,65,"Ba Li Kun Ha Sa Ke undefinedundefinedundefined"
650522,"伊吾县",6505,65,"Yi Wu undefined"
652301,"昌吉市",6523,65,"Chang Ji City"
652302,"阜康市",6523,65,"Fu Kang City"
652323,"呼图壁县",6523,65,"Hu Tu Bi County"
